player_id,player_name,position,school,sg_ol_pass_block_grade,sg_ol_run_block_grade,sg_ol_pbe,sg_ol_pressure_allowed_rate,sg_ol_pressures_allowed,sg_ol_sacks_allowed,sg_ol_hits_allowed,sg_ol_hurries_allowed,sg_ol_versatility_count,source,season,sg_qb_pass_grade,sg_qb_btt_rate,sg_qb_twp_rate,sg_qb_pressure_to_sack_rate,sg_qb_avg_depth_of_target,sg_qb_avg_time_to_throw,sg_qb_qb_rating,sg_qb_pressure_grade,sg_qb_pressure_qb_rating,sg_qb_pressure_twp_rate,sg_qb_pressure_btt_rate,sg_qb_pressure_pressure_to_sack_rate,sg_qb_blitz_grade,sg_qb_blitz_qb_rating,sg_qb_no_screen_grade,sg_qb_no_screen_btt_rate,sg_qb_no_screen_twp_rate,sg_qb_play_action_grade,sg_qb_non_play_action_grade,sg_qb_quick_qb_rating,sg_qb_quick_btt_rate,sg_qb_quick_twp_rate,sg_qb_extended_qb_rating,sg_qb_extended_btt_rate,sg_qb_extended_twp_rate,sg_rb_run_grade,sg_rb_elusive_rating,sg_rb_mtf,sg_rb_yco_attempt,sg_rb_explosive_rate,sg_rb_breakaway_percent,sg_rb_targets_per_route,sg_rb_yprr,sg_rb_total_touches,sg_wrte_route_grade,sg_wrte_yprr,sg_wrte_targets_per_route,sg_wrte_contested_catch_rate,sg_wrte_drop_rate,sg_wrte_slot_rate,sg_wrte_inline_rate,sg_wrte_wide_rate,sg_wrte_avoided_tackles,sg_wrte_man_yprr,sg_wrte_zone_yprr,sg_wrte_man_targets_percent,sg_front_run_def_grade,sg_front_stop_percent,sg_front_missed_tackle_rate,sg_def_coverage_grade,sg_def_run_grade,sg_def_tackle_grade,sg_def_missed_tackle_rate,sg_def_qb_rating_against,sg_def_interceptions,sg_def_pass_break_ups,sg_def_tackles,sg_def_tackles_for_loss,sg_def_total_pressures,sg_dl_pass_rush_grade,sg_dl_pass_rush_win_rate,sg_dl_prp,sg_dl_total_pressures,sg_dl_true_pass_set_win_rate,sg_dl_true_pass_set_prp,sg_dl_true_pass_set_total_pressures,sg_cov_grade,sg_cov_forced_incompletion_rate,sg_cov_snaps_per_target,sg_cov_snaps_per_reception,sg_cov_yards_per_snap,sg_cov_qb_rating_against,sg_cov_catch_rate,sg_cov_man_grade,sg_cov_man_qb_rating_against,sg_cov_man_yards_per_snap,sg_cov_zone_grade,sg_cov_zone_qb_rating_against,sg_cov_zone_yards_per_snap,sg_slot_cov_snaps,sg_slot_cov_snaps_per_target,sg_slot_cov_qb_rating_against,sg_slot_cov_yards_per_snap
170034,Peter Woods,DT,CLEMSON,,57.2,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,18.8,1,1.5,0,0.0,0.0,0.0,8,,,,,,,,,,,,,74.2,10.1,16.1,61.2,74.2,55.4,18.2,0.0,0,0,21,1,14,65.4,8.0,2.4,14,16.0,5.7,9,61.2,,,,0.0,0.0,,60.0,0.0,,60.0,0.0,0.0,,,,
170082,Rueben Bain Jr.,EDGE,MIAMI FL,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.2,6.9,10.6,76.4,86.2,64.6,18.6,18.8,1,0,36,7,83,92.4,23.5,8.9,83,30.3,13.9,50,76.4,0.0,2.0,4.0,1.8,18.8,50.0,58.8,0.0,0.0,76.5,39.6,0.0,,,,
170088,Francis Mauigoa,OT,MIAMI FL,87.0,77.1,98.4,0.02693,15,2,4,9,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170258,Kayden McDonald,DT,OHIO STATE,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2,13.8,3.6,65.9,91.2,78.1,3.3,0.0,0,0,43,5,14,62.8,4.0,3.6,14,7.7,7.7,9,,,,,,,,,,,,,,,,,
170264,Arvell Reese,LB,OHIO STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,6.4,4.7,56.6,86.5,85.6,6.0,99.7,0,1,37,5,27,72.3,13.0,15.2,27,27.1,31.3,22,56.6,3.6,8.5,10.4,0.9,99.7,82.1,58.2,91.7,0.4,64.6,90.7,0.8,22,3.1,89.9,1.77
170273,Carnell Tate,WR,OHIO STATE,,70.2,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,63.2,50.9,0,4.5,0,0.0,0.2276,3.02,53,89.0,3.02,0.2276,85.7,0.0,10.1,0.7,88.9,6,3.12,2.71,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170362,KC Concepcion,WR,TEXAS A&M,,53.1,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,67.6,2,3.0,2,42.7,0.2701,2.46,71,79.9,2.46,0.2701,66.7,10.3,34.4,0.3,65.3,14,2.83,2.52,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170368,Brandon Cisse,CB,S CAROLINA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,5.2,10.5,71.2,89.2,67.9,14.3,78.9,1,7,26,3,2,57.2,0.0,14.3,2,0.0,16.7,1,71.2,21.1,6.6,13.9,1.4,78.9,47.4,61.6,105.8,2.2,72.1,56.5,1.2,19,6.3,45.1,0.58
171090,Jeremiyah Love,RB,NOTRE DAME,55.5,80.2,98.3,0.03226,2,0,0,2,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,93.7,127.5,56,4.5,39,52.9,0.2222,1.83,226,72.6,1.83,0.2222,0.0,3.6,6.6,0.0,4.0,8,1.48,2.08,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171197,Trevor Brock,OT,BUFFALO,69.9,74.4,97.1,0.05383,26,1,8,17,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171308,Skyler Gill-Howard,DT,TEXAS TECH,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,11.7,7.7,64.9,70.4,62.1,13.3,0.0,1,0,10,2,12,90.0,14.4,6.7,12,16.1,11.3,6,,,,,,,,,,,,,,,,,
171868,Genesis Smith,S,ARIZONA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,3.8,20.0,88.5,63.0,56.3,19.8,91.4,1,6,58,2,6,59.0,6.7,20.0,6,16.7,8.3,1,88.5,26.1,15.7,22.5,0.5,91.4,69.6,89.1,58.3,0.5,70.3,153.3,0.7,39,6.5,70.1,0.13
171875,Keith Abney II,CB,ARIZONA ST,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9,1.0,10.0,85.3,77.9,87.6,4.3,46.1,2,9,39,0,2,77.6,20.0,30.0,2,0.0,100.0,1,85.3,13.9,6.0,13.5,0.7,46.1,44.4,71.1,46.6,1.1,81.7,51.7,0.7,5,1.7,42.4,1.2
171881,Max Iheanachor,OT,ARIZONA ST,78.3,66.8,98.5,0.02893,14,0,3,11,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172259,D'Angelo Ponds,CB,INDIANA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,6.0,1.0,,0.0,100.0,0.0,0.0,1,6.0,,100.0,86.0,2.5,5.0,89.5,86.0,85.3,3.0,55.4,2,9,54,5,2,61.6,9.1,9.1,2,20.0,20.0,2,89.5,17.2,7.4,14.8,0.8,55.4,50.0,69.0,48.6,0.8,84.6,58.9,1.0,,,,
172347,Ethan Conner,TE,TROY,59.1,60.1,98.8,0.02222,2,0,1,1,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,53.3,31.8,0,1.5,0,0.0,0.1327,1.17,33,62.4,1.17,0.1327,28.6,8.8,31.4,63.9,2.9,7,2.24,0.85,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172375,Caleb Downs,S,OHIO STATE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7,7.2,15.6,89.6,83.7,78.4,11.5,54.5,2,1,58,4,5,62.9,4.3,13.0,5,10.0,15.0,2,89.6,7.7,8.9,13.4,0.5,54.5,66.7,91.0,21.3,0.0,72.0,81.3,0.8,83,4.6,79.2,0.88
172384,Justin Jefferson,LB,ALABAMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,6.0,8.5,73.9,62.7,79.1,10.0,77.5,1,5,68,4,8,58.9,0.0,15.7,8,0.0,23.3,5,73.9,9.6,6.0,8.7,1.0,77.5,69.2,77.4,88.5,0.6,60.3,73.8,1.1,27,9.0,42.4,0.33
172392,Kadyn Proctor,OT,ALABAMA,84.2,81.1,98.0,0.03437,21,2,4,15,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,128.0,2,3.2,1,0.0,0.0,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172447,Keldric Faulk,EDGE,AUBURN,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,8.6,6.1,61.5,85.5,67.7,10.0,104.2,0,0,26,3,30,66.0,11.6,5.4,30,19.2,10.1,19,61.5,0.0,3.0,3.0,3.0,104.2,100.0,,0.0,,60.1,104.2,4.5,,,,
172450,Colton Hood,CB,TENNESSEE,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8,2.2,13.0,80.3,63.8,83.4,6.6,70.8,1,5,50,5,1,66.9,0.0,50.0,1,,,0,80.3,15.4,8.1,15.1,0.8,70.8,53.8,74.6,61.5,0.4,70.1,93.0,1.0,5,5.0,39.6,0.0
172456,Connor Lew,IOL,AUBURN,71.9,64.9,98.7,0.01639,4,2,0,2,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172459,Izavion Miller,IOL,AUBURN,50.1,67.3,96.4,0.05858,14,2,1,11,5,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172569,Triston Newson,LB,MISSOURI,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,6.3,9.7,53.5,70.4,63.7,10.9,115.0,0,1,29,1,4,61.1,0.0,15.6,4,0.0,40.0,3,53.5,5.6,5.8,8.1,1.4,115.0,72.2,75.8,0.0,0.0,44.7,95.7,1.9,10,3.3,59.0,2.1
172570,Chase Bisontis,IOL,TEXAS A&M,70.7,62.7,98.4,0.02721,12,1,3,8,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172604,Taurean York,LB,TEXAS A&M,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,9.5,14.3,90.8,74.0,70.5,12.8,102.5,0,1,56,7,11,64.0,8.7,14.1,11,4.8,9.5,4,90.8,8.8,9.9,12.1,0.6,102.5,82.4,71.5,79.2,0.1,83.9,116.0,0.8,37,6.2,82.6,0.62
173110,Will Lee III,CB,TEXAS A&M,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6,1.0,25.0,68.5,52.6,61.2,16.1,106.6,0,8,43,1,1,59.2,0.0,25.0,1,0.0,33.3,1,68.5,15.3,6.8,12.6,1.3,106.6,54.2,76.6,95.0,0.9,58.0,100.5,1.4,13,6.5,135.4,2.77
173158,Anthony Hill Jr.,LB,TEXAS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.7,8.6,4.4,63.6,79.7,88.8,4.5,62.6,2,1,47,4,16,65.4,10.8,11.4,16,16.1,16.1,9,63.6,3.6,8.5,11.9,0.9,62.6,71.4,68.4,62.5,0.2,60.3,61.2,1.1,64,4.6,95.5,1.78
173165,Malik Muhammad,CB,TEXAS,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,0.9,0.0,69.8,73.5,66.2,13.9,57.8,2,2,29,1,2,67.5,0.0,37.5,2,0.0,16.7,1,69.8,5.7,10.0,16.7,0.5,57.8,60.0,61.9,44.9,0.3,70.9,64.1,0.6,,,,
173191,Josiah Trotter,LB,MISSOURI,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2,11.1,10.3,47.9,89.2,78.0,11.0,108.6,0,0,58,9,14,81.6,26.5,17.3,14,40.9,27.3,10,47.9,0.0,7.0,8.3,1.1,108.6,84.8,64.8,118.8,0.9,40.8,96.1,1.3,29,4.1,98.8,1.86
173539,CJ Allen,LB,GEORGIA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6,10.7,4.7,55.5,88.6,84.1,7.8,104.1,0,3,71,3,13,67.7,9.9,10.5,13,7.9,13.2,8,55.5,6.8,5.5,8.1,1.3,104.1,68.2,68.3,84.2,0.6,40.3,110.8,1.8,35,3.9,84.3,1.09
173548,Monroe Freeling,OT,GEORGIA,86.1,61.7,98.8,0.01706,8,2,0,6,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174094,Robert Henry Jr.,RB,UTSA,47.7,73.1,95.6,0.05882,3,1,0,2,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,77.7,93.0,33,4.25,24,60.8,0.1231,0.57,169,57.8,0.57,0.1231,,10.5,3.9,0.0,8.1,4,1.62,0.17,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174132,Kenyon Sadiq,TE,OREGON,70.4,66.3,100.0,0.0,0,0,0,0,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,60.4,33.3,1,2.0,0,0.0,0.1936,1.62,54,69.0,1.62,0.1936,58.3,10.5,58.5,27.7,10.7,8,1.15,1.71,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174142,Zachariah Branch,WR,GEORGIA,,66.8,,,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,94.7,3,3.5,1,0.0,0.2943,2.57,85,82.6,2.57,0.2943,62.5,2.4,79.2,1.2,19.0,20,4.23,2.28,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174143,DT Sheffield,WR,RUTGERS,,56.9,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,1.38,0.179,56.3,10.2,98.6,0.0,1.4,2,1.58,1.49,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174150,Makai Lemon,WR,USC,61.9,66.3,,0.0,0,0,0,0,1,scoutinggrade_advanced_signal_2025,2025,41.7,0.0,50.0,50.0,24.0,5.4,158.3,41.7,158.3,50.0,0.0,50.0,,0.0,41.7,0.0,50.0,41.7,,0.0,,,158.3,0.0,50.0,62.5,33.0,2,1.25,0,0.0,0.2954,3.13,87,91.4,3.13,0.2954,66.7,2.5,70.6,0.5,27.9,21,3.29,3.09,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174161,Stephen Hall,CB,MISSOURI,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,1.0,11.1,51.1,63.7,74.3,7.7,103.7,0,2,21,1,0,60.0,0.0,0.0,0,,,0,51.1,6.7,9.0,15.0,1.1,103.7,60.0,46.9,73.8,1.0,58.7,121.4,1.1,8,8.0,118.8,1.88
174217,Spencer Fano,OT,UTAH,81.5,80.0,99.3,0.01309,5,0,0,5,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174323,Jalon Kilgore,CB,S CAROLINA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.6,2.0,13.3,65.3,80.6,74.8,12.7,68.1,2,9,44,1,3,75.6,33.3,16.7,3,33.3,16.7,1,65.3,16.9,5.5,10.4,1.1,68.1,52.3,65.4,83.0,1.3,55.7,65.4,1.1,268,4.5,65.7,1.35
174754,Davon Booth,RB,MISS STATE,34.5,55.1,92.0,0.13924,11,1,1,9,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,56.1,26,2.82,18,22.1,0.1299,1.07,151,53.5,1.07,0.1299,100.0,21.1,3.7,0.4,1.6,4,0.2,1.47,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174971,Dillon Thieneman,S,OREGON,63.8,60.0,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9,4.9,11.1,91.1,75.9,87.1,8.3,80.4,2,4,72,3,4,81.0,20.0,40.0,4,0.0,25.0,1,91.1,17.2,14.2,22.9,0.4,80.4,62.1,81.4,70.1,0.1,89.7,62.1,0.3,71,6.5,99.8,0.82
174978,Joey Aguilar,QB,TENNESSEE,,60.1,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,90.6,4.8,1.9,14.6,9.5,2.71,104.0,64.0,84.0,3.8,4.8,13.9,88.6,111.3,91.1,6.0,2.3,91.0,82.4,104.1,1.8,0.9,103.9,8.0,2.8,57.8,13.0,3,1.45,6,22.1,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175089,Keyshawn James-Newby,EDGE,NEW MEXICO,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,7.7,21.6,55.3,71.2,35.6,28.8,87.5,0,0,32,5,74,93.0,24.1,11.6,74,37.5,15.0,33,55.3,0.0,6.5,6.5,0.8,87.5,100.0,58.6,0.0,0.0,61.4,0.0,0.0,,,,
175881,Bobby Jamison-Travis,DT,AUBURN,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,12.1,0.0,57.4,84.6,78.9,2.9,0.0,0,0,29,2,8,63.4,4.9,2.0,8,6.1,2.3,3,,,,,,,,,,,,,,,,,
176010,Bishop Fitzgerald,S,USC,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,2.5,6.1,90.8,71.2,80.2,10.2,88.4,5,3,49,1,2,70.0,11.1,16.7,2,0.0,37.5,2,90.8,12.5,11.3,16.0,0.6,88.4,70.8,84.9,86.0,0.7,89.4,104.4,0.6,47,3.9,99.3,2.13
176030,J'Onre Reed,IOL,USC,58.7,62.9,96.8,0.05607,18,1,4,13,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176482,Rahsul Faison,RB,S CAROLINA,50.7,68.8,95.0,0.07407,4,1,0,3,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,71.3,87.5,23,3.47,14,35.4,0.1278,0.66,115,59.9,0.66,0.1278,,5.0,2.5,7.0,1.2,6,1.09,0.47,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176638,Ja'Kobi Lane,WR,USC,,49.1,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,2.42,0.2387,43.5,7.5,19.1,0.0,80.9,11,3.05,2.28,24.7,60.0,0.0,,,60.0,,,0.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
176648,Dallen Bentley,TE,UTAH,63.5,61.7,98.8,0.02128,1,0,1,0,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,2.07,0.2533,26.7,0.0,30.4,55.5,11.9,10,1.28,2.03,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176655,Caleb Lomu,OT,UTAH,82.1,62.0,98.9,0.02089,8,0,2,6,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181445,Alan Herron,OT,MARYLAND,80.3,58.7,97.3,0.04607,24,3,2,19,2,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183226,Markel Bell,OT,MIAMI FL,83.5,66.0,98.6,0.02688,15,0,1,14,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187922,Ted Hurst,WR,GA STATE,,64.2,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1,2.42,0.3002,59.3,9.0,16.3,0.0,83.7,18,1.85,2.99,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52545,Joe Royer,TE,CINCINNATI,72.4,46.3,97.3,0.0339,2,1,0,1,1,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.6,1.49,0.1183,75.0,0.0,49.3,45.4,2.0,4,0.74,1.95,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70727,Miller Moss,QB,LOUISVILLE,,60.3,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,63.1,3.7,4.3,18.0,7.9,2.63,90.6,39.6,60.7,8.5,5.9,18.0,46.7,93.7,63.4,4.3,4.7,72.1,55.9,95.8,0.9,2.2,85.9,7.4,6.8,78.9,4.2,0,0.64,3,0.0,2.0,15.0,36,57.6,15.0,2.0,,0.0,0.0,0.0,0.0,3,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70874,Jake Retzlaff,QB,TULANE,62.2,60.2,100.0,0.0,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,76.9,2.9,4.5,7.1,9.0,2.73,92.2,54.6,54.6,5.9,0.9,7.1,60.1,78.0,77.7,3.4,5.1,74.3,75.0,80.9,1.0,5.2,103.1,4.6,4.0,73.5,3.4,3,1.81,22,34.9,0.0,0.0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71370,Domani Jackson,CB,ALABAMA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,2.4,10.0,74.4,66.4,83.6,6.5,108.2,0,1,38,2,1,67.2,0.0,16.7,1,,,0,74.4,4.8,13.6,17.9,0.5,108.2,76.2,62.0,135.9,1.0,74.0,84.8,0.4,,,,
72089,DJ Harvey,CB,USC,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,0.0,50.0,55.4,55.0,49.4,25.0,137.8,0,2,6,0,0,,,,,,,,55.4,12.5,5.5,9.8,2.1,137.8,56.3,38.2,149.3,5.1,69.0,53.9,0.6,4,4.0,112.5,2.75
74236,Mason Murphy,OT,AUBURN,65.9,66.9,95.3,0.06723,32,10,2,20,3,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85774,Gracen Halton,DT,OKLAHOMA,,60.0,,,0,0,0,0,0,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,10.2,11.5,59.6,86.9,65.9,14.3,0.0,0,0,17,3,30,76.9,10.4,7.3,30,14.4,8.3,12,59.6,,,,0.0,0.0,,60.5,0.0,0.0,58.7,0.0,0.0,,,,
86877,Ceyair Wright,CB,NEBRASKA,,,,,,,,,,scoutinggrade_advanced_signal_2025,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,1.5,14.3,65.6,70.4,51.8,20.5,82.2,0,4,24,1,4,57.2,0.0,31.3,4,0.0,100.0,1,65.6,16.7,7.3,13.3,0.9,82.2,54.8,55.3,64.0,1.1,68.3,105.4,0.8,195,6.7,96.8,1.12
